,bank_accounts_open,credit_cards_held,homes_owned,household_size,average_balance,q1_balance,q2_balance,q3_balance,q4_balance,income_level,credit_rating,reward_Air Miles,reward_Cash Back,reward_Points,mailer_type_Letter,mailer_type_Postcard,overdraft_protection_No,overdraft_protection_Yes,own_your_home_No,own_your_home_Yes
3129,2,2,2,5,1146.25,1946.0,1414.0,816.0,409.0,1,1,0,0,1,1,0,1,0,1,0
3130,1,2,1,6,140.5,66.0,367.0,21.0,108.0,2,0,0,1,0,0,1,1,0,1,0
3131,1,1,1,4,792.5,709.0,959.0,555.0,947.0,1,2,0,1,0,0,1,1,0,1,0
3132,1,2,1,4,933.5,420.0,1031.0,1412.0,871.0,1,0,0,0,1,0,1,1,0,1,0
3133,1,3,1,3,1187.25,803.0,1503.0,1629.0,814.0,1,2,0,1,0,0,1,1,0,0,1
3134,1,2,1,4,761.25,856.0,601.0,758.0,830.0,0,0,0,1,0,1,0,1,0,1,0
3135,1,1,1,3,885.0,994.0,949.0,680.0,917.0,0,1,1,0,0,0,1,1,0,0,1
3136,1,2,2,5,1162.75,424.0,1293.0,2059.0,875.0,1,1,1,0,0,0,1,1,0,0,1
3137,1,1,1,4,1103.5,189.0,1772.0,1293.0,1160.0,1,1,0,1,0,1,0,0,1,0,1
3138,1,1,1,6,1158.5,2072.0,1125.0,982.0,455.0,2,2,1,0,0,1,0,1,0,1,0
3139,1,2,1,4,767.5,656.0,770.0,667.0,977.0,0,2,1,0,0,0,1,1,0,0,1
3140,1,3,1,2,886.25,776.0,949.0,884.0,936.0,0,1,0,0,1,1,0,1,0,1,0
3141,1,2,2,4,201.0,65.0,243.0,21.0,475.0,1,0,0,1,0,1,0,1,0,0,1
3142,1,1,2,3,895.0,700.0,951.0,934.0,995.0,1,1,0,1,0,1,0,1,0,0,1
3143,3,1,1,5,1258.25,1610.0,1336.0,1121.0,966.0,1,0,1,0,0,0,1,1,0,0,1
3144,1,4,1,4,270.0,225.0,490.0,102.0,263.0,2,2,1,0,0,1,0,0,1,0,1
3145,1,3,1,4,1049.0,107.0,889.0,1833.0,1367.0,2,0,0,0,1,1,0,1,0,0,1
3146,1,2,1,2,340.75,107.0,432.0,390.0,434.0,1,1,0,1,0,0,1,1,0,1,0
3147,1,3,1,5,359.25,491.0,132.0,357.0,457.0,2,1,0,1,0,1,0,0,1,0,1
3148,1,1,1,3,998.0,936.0,1238.0,1281.0,537.0,1,1,0,0,1,0,1,0,1,0,1
3149,1,1,1,4,287.75,319.0,114.0,259.0,459.0,0,1,0,0,1,1,0,1,0,0,1
3150,1,2,1,4,928.5,826.0,920.0,981.0,987.0,2,0,1,0,0,0,1,1,0,0,1
3151,2,2,1,4,684.25,803.0,583.0,586.0,765.0,2,0,0,1,0,0,1,1,0,0,1
3152,2,1,2,5,800.75,431.0,873.0,1404.0,495.0,0,0,0,1,0,1,0,1,0,0,1
3153,2,2,1,3,1219.75,81.0,1429.0,2078.0,1291.0,1,2,0,0,1,0,1,1,0,1,0
3154,2,1,1,4,1300.75,1351.0,539.0,1496.0,1817.0,1,0,0,0,1,0,1,1,0,1,0
3155,1,2,1,5,1224.25,1247.0,1766.0,1074.0,810.0,1,0,0,1,0,1,0,1,0,0,1
3156,1,3,1,5,209.5,145.0,441.0,112.0,140.0,2,2,0,0,1,0,1,1,0,0,1
3157,1,3,1,4,990.5,522.0,1057.0,975.0,1408.0,1,1,0,1,0,0,1,1,0,1,0
3158,1,2,2,3,1814.5,1995.0,1683.0,1761.0,1819.0,1,0,1,0,0,1,0,1,0,0,1
3159,1,3,1,4,758.0,692.0,919.0,817.0,604.0,1,1,1,0,0,0,1,0,1,0,1
3160,1,3,1,5,1065.5,251.0,1066.0,876.0,2069.0,2,0,0,1,0,1,0,1,0,0,1
3161,2,2,2,3,1197.0,449.0,772.0,1853.0,1714.0,2,1,1,0,0,1,0,0,1,0,1
3162,1,3,2,3,1034.75,881.0,452.0,1381.0,1425.0,1,0,0,0,1,1,0,0,1,0,1
3163,2,2,1,2,960.75,1822.0,1207.0,547.0,267.0,1,1,0,1,0,0,1,1,0,0,1
3164,1,1,3,3,1071.25,1435.0,800.0,1056.0,994.0,1,1,0,1,0,0,1,1,0,0,1
3165,1,1,2,3,1034.0,510.0,1362.0,1619.0,645.0,1,0,0,1,0,0,1,1,0,1,0
3166,1,2,1,1,887.5,1521.0,1143.0,773.0,113.0,1,0,0,0,1,0,1,1,0,1,0
3167,3,2,1,3,860.25,835.0,868.0,972.0,766.0,1,0,1,0,0,0,1,1,0,0,1
3168,1,1,1,4,1364.25,831.0,1524.0,2009.0,1093.0,2,2,0,0,1,1,0,1,0,1,0
3169,1,3,1,3,186.25,43.0,172.0,141.0,389.0,2,1,0,0,1,1,0,1,0,1,0
3170,1,1,2,3,1006.0,1901.0,1323.0,640.0,160.0,0,2,0,0,1,1,0,1,0,1,0
3171,2,2,1,2,860.75,337.0,829.0,1627.0,650.0,2,0,0,0,1,0,1,1,0,1,0
3172,1,3,2,5,1193.25,684.0,819.0,1205.0,2065.0,1,0,0,1,0,0,1,1,0,1,0
3173,1,3,2,3,1388.5,1243.0,1464.0,1425.0,1422.0,1,1,0,1,0,1,0,1,0,0,1
3174,2,3,1,3,752.25,686.0,931.0,678.0,714.0,0,2,0,0,1,1,0,1,0,1,0
3175,2,2,1,5,858.5,975.0,984.0,891.0,584.0,1,1,1,0,0,0,1,1,0,0,1
3176,2,2,1,2,999.0,1434.0,1204.0,505.0,853.0,1,0,0,0,1,1,0,1,0,0,1
3177,1,2,1,3,1194.25,1293.0,1533.0,1294.0,657.0,1,2,0,0,1,0,1,1,0,0,1
3178,1,1,1,4,905.0,275.0,1559.0,1317.0,469.0,1,0,1,0,0,1,0,1,0,1,0
3179,1,2,1,2,1023.25,1967.0,1302.0,673.0,151.0,1,1,0,0,1,0,1,1,0,0,1
3180,1,1,1,4,713.75,709.0,581.0,948.0,617.0,1,0,1,0,0,1,0,0,1,1,0
3181,1,4,1,1,861.25,146.0,909.0,1609.0,781.0,1,1,1,0,0,1,0,1,0,0,1
3182,3,2,1,5,884.5,185.0,992.0,1022.0,1339.0,1,2,1,0,0,0,1,1,0,0,1
3183,1,3,1,4,1031.25,248.0,703.0,1084.0,2090.0,1,1,0,0,1,0,1,1,0,1,0
3184,1,2,3,3,1010.0,1680.0,1333.0,952.0,75.0,1,2,0,1,0,0,1,1,0,0,1
3185,1,2,1,4,779.75,942.0,629.0,564.0,984.0,1,2,1,0,0,1,0,1,0,0,1
3186,2,2,1,3,350.25,360.0,427.0,391.0,223.0,0,2,0,1,0,1,0,1,0,0,1
3187,1,1,1,4,1050.75,859.0,999.0,1656.0,689.0,2,2,0,0,1,1,0,1,0,1,0
3188,1,3,1,3,709.75,715.0,614.0,825.0,685.0,1,0,0,0,1,1,0,1,0,1,0
3189,1,2,1,4,1053.25,1644.0,1460.0,883.0,226.0,1,0,0,1,0,1,0,1,0,1,0
3190,1,2,2,3,881.25,1428.0,1376.0,523.0,198.0,1,1,0,1,0,1,0,1,0,1,0
3191,1,1,1,3,329.5,366.0,273.0,379.0,300.0,1,1,0,1,0,1,0,1,0,1,0
3192,1,1,1,2,243.25,460.0,152.0,10.0,351.0,2,0,0,1,0,1,0,1,0,0,1
3193,1,2,1,3,716.75,663.0,587.0,826.0,791.0,0,0,0,1,0,0,1,0,1,1,0
3194,1,3,2,3,1151.25,1733.0,970.0,1217.0,685.0,1,0,1,0,0,0,1,1,0,0,1
3195,1,2,1,3,1123.0,751.0,576.0,1064.0,2101.0,1,0,1,0,0,1,0,1,0,0,1
3196,2,1,2,2,1081.0,1201.0,950.0,1135.0,1038.0,0,2,0,0,1,0,1,1,0,0,1
3197,1,1,1,4,970.25,1853.0,1077.0,804.0,147.0,0,2,1,0,0,1,0,1,0,1,0
3198,2,1,2,4,1225.0,984.0,951.0,2069.0,896.0,2,2,0,0,1,1,0,1,0,1,0
3199,2,3,1,5,1186.25,703.0,415.0,1462.0,2165.0,2,1,0,1,0,1,0,0,1,1,0
3200,1,2,1,2,1225.0,1071.0,771.0,2255.0,803.0,1,2,0,0,1,1,0,1,0,1,0
3201,2,2,1,4,1030.0,339.0,1219.0,2018.0,544.0,2,0,0,1,0,1,0,1,0,0,1
3202,1,1,1,2,1083.0,1969.0,1218.0,785.0,360.0,1,2,0,1,0,1,0,1,0,0,1
3203,1,2,1,3,1086.25,1903.0,1107.0,922.0,413.0,2,2,1,0,0,1,0,1,0,0,1
3204,1,2,1,4,1209.0,1348.0,1331.0,1266.0,891.0,1,2,1,0,0,0,1,1,0,0,1
3205,1,1,1,2,952.0,1941.0,1299.0,556.0,12.0,1,0,0,1,0,0,1,0,1,1,0
3206,1,1,1,4,1057.25,301.0,779.0,1401.0,1748.0,1,1,0,0,1,1,0,1,0,0,1
3207,1,2,1,3,261.0,249.0,142.0,471.0,182.0,0,2,1,0,0,0,1,1,0,0,1
3208,1,2,2,1,304.0,396.0,389.0,45.0,386.0,0,0,1,0,0,1,0,1,0,0,1
3209,1,1,1,5,1086.0,258.0,810.0,1843.0,1433.0,2,1,1,0,0,1,0,1,0,0,1
3210,2,2,1,4,681.0,714.0,951.0,558.0,501.0,1,1,0,0,1,0,1,0,1,1,0
3211,1,1,1,1,753.25,52.0,1087.0,1392.0,482.0,1,0,0,1,0,1,0,0,1,1,0
3212,1,1,2,4,362.75,373.0,470.0,389.0,219.0,1,1,0,1,0,1,0,1,0,0,1
3213,2,3,1,3,266.0,214.0,58.0,420.0,372.0,1,0,0,0,1,0,1,1,0,0,1
3214,1,1,1,4,1143.5,974.0,1458.0,1372.0,770.0,1,0,0,0,1,0,1,0,1,1,0
3215,3,1,2,2,1065.5,392.0,1387.0,1780.0,703.0,1,2,1,0,0,0,1,1,0,0,1
3216,1,3,1,5,146.75,413.0,5.0,63.0,106.0,2,0,0,0,1,1,0,1,0,1,0
3217,1,1,1,4,789.25,891.0,556.0,715.0,995.0,1,0,0,0,1,1,0,1,0,0,1
3218,1,1,2,4,686.25,765.0,572.0,746.0,662.0,0,0,0,0,1,0,1,1,0,0,1
3219,1,1,1,5,1004.0,1657.0,1380.0,877.0,102.0,1,0,0,0,1,1,0,1,0,0,1
3220,2,2,1,5,712.0,836.0,748.0,558.0,706.0,1,1,0,1,0,1,0,1,0,1,0
3221,1,1,2,3,138.75,56.0,2.0,305.0,192.0,0,1,1,0,0,1,0,0,1,0,1
3222,2,3,1,3,1188.25,1239.0,1026.0,1835.0,653.0,0,2,0,1,0,1,0,1,0,0,1
3223,1,1,1,3,1178.0,1582.0,1062.0,1269.0,799.0,1,1,1,0,0,1,0,1,0,0,1
3224,1,2,1,5,797.5,544.0,963.0,761.0,922.0,1,0,0,0,1,0,1,1,0,1,0
3225,2,3,1,2,1497.75,1476.0,1132.0,2066.0,1317.0,0,0,1,0,0,0,1,0,1,0,1
3226,2,2,1,2,998.25,1540.0,845.0,701.0,907.0,1,0,0,1,0,1,0,1,0,0,1
3227,1,3,1,4,181.0,65.0,262.0,155.0,242.0,0,1,1,0,0,1,0,1,0,0,1
3228,1,1,2,5,1095.0,1221.0,1439.0,759.0,961.0,0,0,0,1,0,1,0,1,0,0,1
3229,1,3,1,5,1058.25,1.0,1887.0,1439.0,906.0,2,0,1,0,0,0,1,1,0,1,0
3230,1,2,1,2,1086.25,828.0,636.0,1513.0,1368.0,1,2,0,1,0,0,1,1,0,0,1
3231,1,1,1,2,902.25,460.0,988.0,1562.0,599.0,1,0,0,1,0,0,1,1,0,1,0
3232,2,2,1,2,262.75,411.0,78.0,155.0,407.0,0,2,0,1,0,0,1,1,0,0,1
3233,2,4,1,6,1196.0,863.0,1610.0,1345.0,966.0,1,2,0,0,1,1,0,1,0,0,1
3234,1,2,1,4,1212.0,2016.0,1479.0,860.0,493.0,2,2,1,0,0,0,1,1,0,0,1
3235,2,2,1,3,1056.75,167.0,830.0,1543.0,1687.0,1,0,1,0,0,0,1,0,1,1,0
3236,1,1,1,4,1032.5,108.0,1454.0,1200.0,1368.0,0,1,1,0,0,1,0,1,0,0,1
3237,3,3,2,5,583.75,621.0,559.0,619.0,536.0,0,1,1,0,0,1,0,1,0,0,1
3238,2,2,1,3,761.75,984.0,515.0,621.0,927.0,1,0,1,0,0,0,1,1,0,0,1
3239,2,2,1,6,908.5,1690.0,833.0,422.0,689.0,0,2,0,1,0,0,1,1,0,0,1
3240,1,2,1,3,1160.75,1701.0,1447.0,639.0,856.0,1,2,0,1,0,0,1,1,0,1,0
3241,1,1,1,4,1420.5,959.0,835.0,2125.0,1763.0,2,2,1,0,0,1,0,1,0,0,1
3242,2,1,2,2,981.25,1559.0,1080.0,931.0,355.0,0,1,0,0,1,1,0,1,0,0,1
3243,1,2,2,3,898.5,500.0,1404.0,1208.0,482.0,1,0,0,1,0,1,0,1,0,1,0
3244,1,1,1,6,1199.25,870.0,1275.0,1648.0,1004.0,1,1,0,1,0,1,0,1,0,0,1
3245,1,1,1,3,937.75,1656.0,1119.0,947.0,29.0,1,2,0,1,0,1,0,1,0,0,1
3246,2,1,2,3,645.25,771.0,598.0,538.0,674.0,2,2,0,1,0,0,1,1,0,1,0
3247,1,1,1,5,148.5,71.0,244.0,86.0,193.0,1,2,0,1,0,1,0,1,0,0,1
3248,1,1,1,3,255.5,430.0,126.0,186.0,280.0,2,1,0,0,1,1,0,1,0,0,1
3249,1,2,1,3,925.75,14.0,1198.0,1820.0,671.0,0,2,1,0,0,1,0,1,0,1,0
3250,1,1,1,3,772.75,715.0,989.0,574.0,813.0,2,0,0,1,0,0,1,1,0,0,1
3251,1,1,2,6,1313.5,1158.0,538.0,1750.0,1808.0,1,0,0,0,1,0,1,1,0,0,1
3252,1,2,2,4,1282.0,2154.0,1022.0,1363.0,589.0,0,0,0,1,0,1,0,1,0,1,0
3253,1,3,1,6,1096.25,1682.0,1748.0,506.0,449.0,2,2,0,1,0,1,0,1,0,0,1
3254,1,3,2,4,807.25,714.0,950.0,933.0,632.0,1,1,1,0,0,0,1,1,0,0,1
3255,1,2,1,2,1117.0,2005.0,1304.0,514.0,645.0,1,1,1,0,0,0,1,1,0,1,0
3256,1,1,1,3,1150.0,857.0,1475.0,1565.0,703.0,2,0,0,0,1,0,1,0,1,0,1
3257,1,1,1,3,796.25,875.0,817.0,913.0,580.0,0,0,0,0,1,1,0,1,0,0,1
3258,1,2,1,2,637.5,520.0,758.0,713.0,559.0,1,1,1,0,0,1,0,1,0,0,1
3259,2,2,1,4,1261.75,887.0,1180.0,1214.0,1766.0,0,1,1,0,0,0,1,1,0,0,1
3260,1,1,2,3,240.75,192.0,190.0,199.0,382.0,1,0,1,0,0,1,0,1,0,0,1
3261,1,2,1,6,1108.25,1443.0,1477.0,782.0,731.0,1,1,1,0,0,1,0,1,0,1,0
3262,1,2,1,2,1230.0,509.0,1580.0,1563.0,1268.0,1,1,0,0,1,1,0,1,0,0,1
3263,1,1,1,2,270.0,456.0,256.0,48.0,320.0,1,1,0,1,0,0,1,1,0,0,1
3264,1,2,1,3,768.75,586.0,667.0,917.0,905.0,1,1,0,0,1,1,0,1,0,1,0
3265,1,2,1,4,1825.75,1862.0,1872.0,1698.0,1871.0,1,2,0,0,1,0,1,1,0,0,1
3266,1,1,1,4,833.0,951.0,755.0,973.0,653.0,2,1,0,0,1,1,0,1,0,0,1
3267,1,2,1,3,984.5,1635.0,1308.0,753.0,242.0,2,2,0,1,0,1,0,1,0,0,1
3268,2,2,1,5,1045.75,1207.0,1005.0,991.0,980.0,1,0,0,0,1,1,0,1,0,0,1
3269,1,2,2,3,794.5,562.0,597.0,1501.0,518.0,0,1,0,1,0,1,0,1,0,0,1
3270,1,2,2,3,1080.75,1859.0,1198.0,897.0,369.0,0,1,1,0,0,1,0,1,0,0,1
3271,1,1,1,3,1174.75,1885.0,1065.0,1277.0,472.0,1,0,0,0,1,0,1,0,1,0,1
3272,1,2,2,4,176.25,286.0,95.0,46.0,278.0,2,1,1,0,0,0,1,1,0,0,1
3273,2,2,1,4,955.0,226.0,1168.0,1336.0,1090.0,1,1,1,0,0,1,0,1,0,0,1
3274,1,2,1,4,754.75,753.0,793.0,910.0,563.0,2,0,0,1,0,0,1,1,0,0,1
3275,1,3,2,4,1253.75,1954.0,1572.0,866.0,623.0,0,2,0,1,0,1,0,1,0,1,0
3276,2,2,1,3,1064.5,662.0,434.0,1720.0,1442.0,1,1,0,1,0,0,1,1,0,0,1
3277,1,2,1,4,273.75,207.0,391.0,229.0,268.0,1,1,0,0,1,0,1,1,0,0,1
3278,1,4,1,4,1129.75,1833.0,1421.0,921.0,344.0,1,0,0,0,1,0,1,1,0,1,0
3279,2,3,1,4,652.0,798.0,588.0,604.0,618.0,0,2,1,0,0,1,0,1,0,1,0
3280,2,1,1,3,972.5,1897.0,1258.0,571.0,164.0,0,1,1,0,0,0,1,1,0,1,0
3281,2,2,1,3,1114.25,90.0,757.0,2171.0,1439.0,2,2,0,0,1,0,1,0,1,0,1
3282,1,1,1,3,1354.0,444.0,1354.0,1769.0,1849.0,1,0,1,0,0,0,1,1,0,0,1
3283,2,2,1,3,896.0,317.0,1196.0,1613.0,458.0,2,2,1,0,0,1,0,1,0,0,1
3284,2,1,1,4,743.5,617.0,983.0,612.0,762.0,1,1,0,1,0,1,0,1,0,0,1
3285,1,2,1,3,708.75,975.0,638.0,589.0,633.0,2,0,0,1,0,0,1,1,0,1,0
3286,1,2,1,4,693.75,548.0,869.0,670.0,688.0,1,0,0,1,0,0,1,1,0,0,1
3287,1,2,2,5,936.25,1565.0,1172.0,695.0,313.0,2,0,0,1,0,1,0,0,1,0,1
3288,1,2,1,4,1123.0,399.0,1474.0,1447.0,1172.0,0,0,0,0,1,1,0,1,0,0,1
3289,1,3,1,2,943.25,1675.0,1126.0,860.0,112.0,2,0,0,0,1,1,0,1,0,0,1
3290,1,1,1,1,1076.5,403.0,1341.0,1357.0,1205.0,0,0,0,0,1,1,0,1,0,0,1
3291,1,2,2,2,1018.0,1583.0,1468.0,760.0,261.0,1,2,0,0,1,0,1,1,0,0,1
3292,2,1,1,3,1210.0,662.0,1167.0,1670.0,1341.0,1,2,0,0,1,0,1,1,0,0,1
3293,1,1,3,3,1217.0,1831.0,1776.0,496.0,765.0,2,1,0,1,0,1,0,1,0,1,0
3294,1,3,2,5,886.5,201.0,936.0,1208.0,1201.0,1,2,0,1,0,0,1,0,1,1,0
3295,1,4,2,3,931.0,752.0,540.0,1026.0,1406.0,1,1,0,0,1,1,0,0,1,1,0
3296,3,3,1,3,1203.75,106.0,1555.0,1845.0,1309.0,1,1,1,0,0,0,1,1,0,0,1
3297,1,2,2,3,1026.0,1809.0,1178.0,837.0,280.0,1,2,0,0,1,1,0,1,0,0,1
3298,2,1,2,2,869.75,376.0,678.0,828.0,1597.0,1,1,0,1,0,0,1,1,0,0,1
3299,1,1,1,4,709.75,624.0,848.0,606.0,761.0,1,0,0,0,1,0,1,1,0,1,0
3300,2,3,1,2,1217.5,508.0,1284.0,1258.0,1820.0,0,0,1,0,0,1,0,1,0,0,1
3301,1,1,1,4,1036.0,1861.0,1118.0,986.0,179.0,2,2,1,0,0,0,1,1,0,0,1
3302,1,1,1,4,171.0,211.0,69.0,251.0,153.0,1,1,1,0,0,1,0,1,0,0,1
3303,1,1,2,2,1129.75,144.0,1256.0,1199.0,1920.0,1,2,1,0,0,1,0,1,0,0,1
3304,2,1,1,6,992.25,317.0,414.0,1191.0,2047.0,1,2,0,0,1,0,1,1,0,0,1
3305,1,2,1,6,739.25,706.0,593.0,783.0,875.0,0,2,0,0,1,0,1,1,0,1,0
3306,1,2,1,3,1389.0,2146.0,1603.0,1196.0,611.0,1,0,0,0,1,0,1,1,0,0,1
3307,1,4,1,3,1433.25,803.0,1574.0,1727.0,1629.0,0,1,1,0,0,1,0,1,0,0,1
3308,2,2,1,3,974.0,321.0,1383.0,1696.0,496.0,1,2,0,1,0,1,0,1,0,1,0
3309,1,2,1,2,833.0,954.0,771.0,847.0,760.0,1,2,0,1,0,0,1,1,0,0,1
3310,1,2,1,3,124.25,235.0,238.0,24.0,0.0,2,1,0,0,1,1,0,1,0,1,0
3311,1,1,1,4,1663.0,1590.0,1617.0,1682.0,1763.0,2,1,0,1,0,1,0,1,0,1,0
3312,1,2,1,3,891.0,603.0,434.0,1246.0,1281.0,1,0,0,1,0,0,1,1,0,1,0
3313,1,1,1,5,934.0,139.0,802.0,2071.0,724.0,1,0,0,1,0,1,0,1,0,0,1
3314,1,1,2,4,884.75,1232.0,832.0,1302.0,173.0,1,1,0,0,1,1,0,1,0,1,0
3315,1,2,2,3,1003.0,1766.0,1423.0,507.0,316.0,1,2,1,0,0,0,1,1,0,1,0
3316,1,1,1,5,760.25,892.0,684.0,932.0,533.0,1,2,0,1,0,1,0,0,1,0,1
3317,1,3,1,1,1161.25,681.0,1527.0,1338.0,1099.0,1,2,0,0,1,1,0,1,0,0,1
3318,1,1,1,6,1051.75,1791.0,1221.0,995.0,200.0,2,1,0,0,1,0,1,1,0,1,0
3319,1,1,1,2,187.75,253.0,211.0,270.0,17.0,1,1,0,1,0,0,1,1,0,1,0
3320,1,2,1,3,1034.0,307.0,852.0,1654.0,1323.0,2,2,0,1,0,0,1,1,0,1,0
3321,1,1,1,5,1114.5,889.0,1059.0,926.0,1584.0,1,0,1,0,0,1,0,1,0,0,1
3322,1,2,1,4,581.5,513.0,535.0,613.0,665.0,0,0,0,0,1,0,1,0,1,1,0
3323,1,2,1,3,958.0,368.0,1009.0,2017.0,438.0,1,2,1,0,0,1,0,1,0,0,1
3324,1,2,3,4,1028.75,651.0,839.0,1738.0,887.0,1,0,1,0,0,1,0,1,0,1,0
3325,1,3,2,3,1011.25,173.0,1698.0,1632.0,542.0,1,2,1,0,0,0,1,1,0,0,1
3326,2,3,1,3,1124.25,1443.0,1524.0,744.0,786.0,0,2,0,0,1,1,0,1,0,1,0
3327,1,1,1,3,1095.0,327.0,1255.0,2155.0,643.0,1,0,0,0,1,0,1,1,0,0,1
3328,1,3,1,4,1071.0,1921.0,1135.0,843.0,385.0,1,2,1,0,0,1,0,0,1,0,1
3329,1,2,1,5,1078.5,1841.0,821.0,1384.0,268.0,1,1,1,0,0,1,0,1,0,0,1
3330,2,1,1,4,1012.25,1941.0,1196.0,672.0,240.0,1,0,0,0,1,0,1,1,0,1,0
3331,1,1,1,3,923.0,752.0,447.0,1080.0,1413.0,1,1,0,1,0,0,1,1,0,0,1
3332,1,3,1,4,1017.0,580.0,461.0,1299.0,1728.0,2,1,0,0,1,0,1,1,0,0,1
3333,1,3,1,3,1012.75,1758.0,1328.0,523.0,442.0,1,2,0,1,0,1,0,1,0,0,1
3334,1,1,1,3,838.5,242.0,680.0,1023.0,1409.0,1,2,0,1,0,0,1,0,1,0,1
3335,1,1,1,3,856.75,1765.0,1058.0,582.0,22.0,2,2,1,0,0,1,0,1,0,0,1
3336,1,2,1,4,957.5,732.0,677.0,881.0,1540.0,1,1,1,0,0,0,1,1,0,0,1
3337,1,1,1,3,1179.75,1739.0,1188.0,1096.0,696.0,1,1,0,0,1,1,0,1,0,0,1
3338,1,2,1,2,835.75,1695.0,1086.0,540.0,22.0,1,2,0,1,0,1,0,0,1,0,1
3339,1,1,1,4,1052.0,651.0,1751.0,1260.0,546.0,1,0,1,0,0,1,0,0,1,0,1
3340,1,3,1,2,1197.25,632.0,1292.0,1585.0,1280.0,2,2,0,0,1,1,0,1,0,0,1
3341,1,3,2,2,248.75,61.0,192.0,363.0,379.0,0,1,0,1,0,1,0,1,0,0,1
3342,1,2,1,6,1075.5,1979.0,1196.0,829.0,298.0,1,2,0,0,1,0,1,1,0,0,1
3343,2,2,2,2,1251.75,479.0,1078.0,1753.0,1697.0,1,1,0,1,0,1,0,1,0,0,1
3344,2,1,1,4,356.5,446.0,429.0,474.0,77.0,1,2,0,0,1,1,0,1,0,0,1
3345,1,1,1,5,628.0,529.0,850.0,574.0,559.0,1,2,0,1,0,1,0,1,0,0,1
3346,1,3,1,2,1059.0,381.0,1707.0,1729.0,419.0,1,2,1,0,0,0,1,1,0,0,1
3347,1,2,2,2,333.25,469.0,490.0,25.0,349.0,2,0,1,0,0,1,0,1,0,0,1
3348,2,2,1,3,1145.5,667.0,982.0,1378.0,1555.0,0,1,0,0,1,0,1,1,0,1,0
3349,1,1,1,2,844.75,1553.0,1204.0,615.0,7.0,2,0,0,1,0,1,0,1,0,1,0
3350,1,2,1,5,879.0,120.0,487.0,1275.0,1634.0,0,1,1,0,0,1,0,1,0,0,1
3351,2,2,1,4,1222.25,653.0,1596.0,1422.0,1218.0,2,0,0,0,1,0,1,1,0,1,0
3352,1,1,1,4,1086.25,1906.0,1140.0,882.0,417.0,1,2,1,0,0,0,1,0,1,1,0
3353,2,1,1,3,922.75,266.0,900.0,855.0,1670.0,0,2,0,1,0,1,0,1,0,0,1
3354,2,2,1,2,1004.75,1659.0,1444.0,850.0,66.0,2,1,1,0,0,1,0,0,1,1,0
3355,1,1,1,3,663.0,542.0,579.0,708.0,823.0,1,0,0,1,0,1,0,0,1,0,1
3356,1,1,1,4,953.75,1676.0,1376.0,602.0,161.0,0,1,0,0,1,0,1,0,1,0,1
3357,1,1,2,3,1012.5,546.0,806.0,2264.0,434.0,1,0,0,1,0,1,0,1,0,0,1
3358,1,2,1,3,757.75,818.0,634.0,899.0,680.0,1,1,1,0,0,1,0,1,0,0,1
3359,2,2,1,3,969.75,132.0,1870.0,1114.0,763.0,0,0,1,0,0,1,0,1,0,1,0
3360,1,3,1,4,1173.25,728.0,1112.0,1651.0,1202.0,1,1,0,1,0,0,1,1,0,1,0
3361,1,3,1,2,1119.0,1707.0,1608.0,866.0,295.0,0,1,1,0,0,0,1,1,0,1,0
3362,1,2,1,3,898.75,312.0,933.0,1474.0,876.0,1,1,0,0,1,0,1,1,0,0,1
3363,1,2,1,4,1198.75,549.0,1264.0,1602.0,1380.0,0,2,1,0,0,1,0,1,0,0,1
3364,1,2,2,2,1361.25,1583.0,1639.0,1300.0,923.0,2,2,1,0,0,1,0,1,0,0,1
3365,2,2,1,3,260.0,82.0,288.0,355.0,315.0,1,2,1,0,0,0,1,1,0,0,1
3366,1,3,1,4,250.0,127.0,123.0,310.0,440.0,0,0,0,0,1,0,1,1,0,1,0
3367,1,4,1,3,1109.25,1473.0,1506.0,592.0,866.0,0,2,0,0,1,1,0,1,0,1,0
3368,1,2,1,3,832.75,177.0,456.0,945.0,1753.0,1,0,0,0,1,0,1,0,1,0,1
3369,2,4,2,4,1057.25,1659.0,1789.0,717.0,64.0,0,2,0,0,1,0,1,1,0,0,1
3370,2,2,1,1,641.25,644.0,750.0,647.0,524.0,2,2,1,0,0,0,1,1,0,0,1
3371,1,2,1,4,1089.75,1905.0,1781.0,553.0,120.0,2,1,1,0,0,1,0,1,0,1,0
3372,2,2,1,4,1026.25,1731.0,1205.0,879.0,290.0,2,1,0,1,0,1,0,1,0,0,1
3373,1,3,2,2,1687.5,1266.0,1607.0,2237.0,1640.0,0,0,0,0,1,0,1,1,0,1,0
3374,1,1,1,4,866.5,1368.0,862.0,1145.0,91.0,1,0,1,0,0,0,1,1,0,0,1
3375,2,2,1,1,947.5,87.0,1387.0,924.0,1392.0,0,2,0,0,1,0,1,1,0,0,1
3376,1,1,2,6,1207.25,666.0,1342.0,1351.0,1470.0,1,2,0,0,1,1,0,1,0,0,1
3377,1,2,1,3,1382.25,916.0,1259.0,2087.0,1267.0,2,1,0,1,0,0,1,1,0,0,1
3378,1,3,1,4,1087.25,415.0,1525.0,1247.0,1162.0,2,1,1,0,0,0,1,0,1,1,0
3379,1,2,1,3,226.25,162.0,409.0,155.0,179.0,0,1,0,1,0,1,0,0,1,1,0
